site_id,site_name,bom_id,role,asset_ref,planned_instances,source_state,validation_status,exclusion
SS_013,Freight Depot,OT_SCRAP_001,Decorative vehicle parts and shells,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Exhaust_Car_Metal_Rusty_05/SM_Ind_Jun_Exhaust_Car_Metal_Rusty_05,9,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_013,Freight Depot,OT_SCRAP_001,Decorative vehicle parts and shells,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Exhaust_Metal_Rusty_02/SM_Ind_Jun_Exhaust_Metal_Rusty_02,10,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_013,Freight Depot,OT_SCRAP_001,Decorative vehicle parts and shells,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Spring_Metal_Rusty_01/SM_Ind_Jun_Spring_Metal_Rusty_01,9,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_013,Freight Depot,OT_TAC_005,Crate and pallet cover,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Storage_Crate_Wood_M_01/StaticMeshes/SM_Mil_Trench_Storage_Crate_Wood_M_01,2,staged_pack_asset,offline_candidate_stack_and_collision_validation_required,No climb chains into protected roofs
SS_013,Freight Depot,OT_TAC_005,Crate and pallet cover,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Storage_Crate_Wood_M_02/StaticMeshes/SM_Mil_Trench_Storage_Crate_Wood_M_02_A,1,staged_pack_asset,offline_candidate_stack_and_collision_validation_required,No climb chains into protected roofs
SS_013,Freight Depot,OT_TAC_005,Crate and pallet cover,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Storage_Crate_Wood_M_02/StaticMeshes/SM_Mil_Trench_Storage_Crate_Wood_M_02_B,2,staged_pack_asset,offline_candidate_stack_and_collision_validation_required,No climb chains into protected roofs
SS_013,Freight Depot,OT_TAC_005,Crate and pallet cover,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Storage_Crate_Wood_S_01/StaticMeshes/SM_Mil_Trench_Storage_Crate_Wood_S_01_A,2,staged_pack_asset,offline_candidate_stack_and_collision_validation_required,No climb chains into protected roofs
SS_013,Freight Depot,OT_TAC_005,Crate and pallet cover,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Storage_Crate_Wood_S_02/StaticMeshes/SM_Mil_Trench_Storage_Crate_Wood_S_02,1,staged_pack_asset,offline_candidate_stack_and_collision_validation_required,No climb chains into protected roofs
SS_013,Freight Depot,OT_TAC_007,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_01,4,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_013,Freight Depot,OT_UTIL_001,Small electrical box,source://FAB_P1A_002/electrical_box_tdgecegda_high,2,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_013,Freight Depot,OT_UTIL_004,Pipe straight/elbow network,map-owned://MOD_UTIL_01,11,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_013,Freight Depot,OT_UTIL_007,Roof vents antenna and masts,map-owned://MOD_ROOF_03,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_013,Freight Depot,OT_UTIL_007,Roof vents antenna and masts,map-owned://MOD_ROOF_04,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_013,Freight Depot,OT_UTIL_007,Roof vents antenna and masts,map-owned://MOD_ROOF_05,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_013,Freight Depot,OT_VEG_002,Dried grass,/Game/MilitaryTrench/Assets/3D/Plants/Urb_Street_Grass_Dry_01/StaticMeshes/SM_Urb_Street_Grass_Dry_01_C,6,staged_pack_asset,corrected_surface_underlay_plus_pack_mesh_candidates,"The downloaded Dried Grass listing is a surface, not an instanced plant mesh"
SS_014,Salvage Yard,OT_ARCH_001,Plain wall skins and caps,map-owned://MOD_WALL_02,9,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_ARCH_001,Plain wall skins and caps,map-owned://MOD_WALL_04,11,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_ARCH_004,Fence bases panels and gates,map-owned://MOD_FENCE_02,13,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_ARCH_004,Fence bases panels and gates,map-owned://MOD_GATE_02,11,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_DECAL_002,Rust grime and utility leaks,source://FAB_SUP_002/mud_stain_wbhtagkv_4k,14,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_DECAL_006,Oil water and service stains,source://FAB_SUP_003/oil_stain_sdjmigi_4k,4,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_GROUND_003,Asphalt fragment pack,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,46,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_GROUND_005,Medium desert rock,source://FAB_P1A_014/desert_western_rock_medium_08_uk4cdch_high,6,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_SCRAP_001,Decorative vehicle parts and shells,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Fan_Metal_Rusty_01/SM_Ind_Jun_Fan_Metal_Rusty_01,1,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_SCRAP_001,Decorative vehicle parts and shells,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Wheel_Hub_Metal_Rusty_01/SM_Ind_Jun_Wheel_Hub_Metal_Rusty_01,1,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_SCRAP_002,Tires single and stacks,/Game/Scene_Junkyard/Assets/MS/3D/Res_Jun_Wheel_Metal_Weathered_01/SM_Res_Jun_Wheel_Metal_Weathered_01,40,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_SCRAP_003,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Blue_01/SM_Ind_Aba_Storage_Barrel_Metal_Blue_01,11,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_SCRAP_003,Rusty barrels,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Storage_Barrel_Metal_Green_01/SM_Ind_Aba_Storage_Barrel_Metal_Green_01,5,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_SCRAP_004,Shovels hand tools and repair tools,/Game/MilitaryTrench/Assets/3D/Ind_Mine_Tool_Shovel_Old_01/StaticMeshes/SM_Ind_Mine_Tool_Shovel_Old_01,9,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_SCRAP_004,Shovels hand tools and repair tools,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Support_Stand_Metal_Rusty_01/SM_Ind_Jun_Support_Stand_Metal_Rusty_01,9,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_TAC_003,Static vehicle cover,/Game/CitySampleVehicles/vehicle09_Van/Mesh/SM_vehVan_vehicle09_LOD,2,staged_pack_asset,offline_candidate_ue_visual_and_bounds_validation_required,"No Blueprints, Chaos, traffic, Mass AI, audio, VFX or sample maps"
SS_014,Salvage Yard,OT_TAC_003,Static vehicle cover,/Game/CitySampleVehicles/vehicle13_Car/Mesh/SM_vehCar_vehicle13_LOD,1,staged_pack_asset,offline_candidate_ue_visual_and_bounds_validation_required,"No Blueprints, Chaos, traffic, Mass AI, audio, VFX or sample maps"
SS_014,Salvage Yard,OT_TAC_006,Large hard scrap cover,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Aba_Tank_Gas_Metal_Worn_02/SM_Ind_Aban_Tank_Gas_Metal_Worn_02,3,staged_pack_asset,offline_candidate_visual_bounds_and_collision_validation_required,Maximum five large families; graybox cover remains authoritative
SS_014,Salvage Yard,OT_TAC_006,Large hard scrap cover,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Fac_Tank_Gas_Metal_Worn_01/SM_Ind_Fac_Tank_Gas_Metal_Worn_01,6,staged_pack_asset,offline_candidate_visual_bounds_and_collision_validation_required,Maximum five large families; graybox cover remains authoritative
SS_014,Salvage Yard,OT_TAC_006,Large hard scrap cover,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Scrap_Cover_Metal_Weathered_01/SM_Ind_Jun_Scrap_Cover_Metal_Weathered_01,6,staged_pack_asset,offline_candidate_visual_bounds_and_collision_validation_required,Maximum five large families; graybox cover remains authoritative
SS_014,Salvage Yard,OT_TAC_006,Large hard scrap cover,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Tank_Metal_Rusty_01/SM_Ind_Jun_Tank_Metal_Rusty_01,5,staged_pack_asset,offline_candidate_visual_bounds_and_collision_validation_required,Maximum five large families; graybox cover remains authoritative
SS_014,Salvage Yard,OT_TAC_006,Large hard scrap cover,/Game/Scene_Junkyard/Assets/MS/3D/Urb_Str_Bin_Trash_Metal_Worn_01/SM_Urb_Str_Bin_Trash_Metal_Worn_01_A,5,staged_pack_asset,offline_candidate_visual_bounds_and_collision_validation_required,Maximum five large families; graybox cover remains authoritative
SS_014,Salvage Yard,OT_UTIL_005,Conduit cable and wall run,map-owned://MOD_UTIL_03,8,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_014,Salvage Yard,OT_VEG_002,Dried grass,/Game/MilitaryTrench/Assets/3D/Plants/Urb_Street_Grass_Dry_01/StaticMeshes/SM_Urb_Street_Grass_Dry_01_D,16,staged_pack_asset,corrected_surface_underlay_plus_pack_mesh_candidates,"The downloaded Dried Grass listing is a surface, not an instanced plant mesh"
SS_015,Motor Pool,OT_ARCH_002,Door/window frames and leaves,map-owned://MOD_DOOR_01,5,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_ARCH_002,Door/window frames and leaves,map-owned://MOD_OPEN_01,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_ARCH_002,Door/window frames and leaves,map-owned://MOD_OPEN_02,4,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_ARCH_002,Door/window frames and leaves,map-owned://MOD_WIN_01,4,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_ARCH_002,Door/window frames and leaves,source://FAB_P1B_001/old_wooden_door_wbmgdcpdw_high,5,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_02,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_04,2,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_DECAL_002,Rust grime and utility leaks,source://FAB_SUP_001/military_trenches_decal_metal_rust_01_ydzmbgd_4k,6,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_DECAL_005,Spawn road and service markings,map-owned://OT_SPAWN_MARKING_01,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_DECAL_006,Oil water and service stains,source://FAB_SUP_003/oil_stain_sdjmigi_4k,4,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_GROUND_003,Asphalt fragment pack,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,2,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_GROUND_004,Desert debris small,map-owned://OT_DESERT_DEBRIS_CARD_01,12,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_GROUND_004,Desert debris small,map-owned://OT_DESERT_DEBRIS_CARD_03,14,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_SCRAP_005,Pallets crates and loading clutter,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Storage_Crate_Wood_M_01/StaticMeshes/SM_Mil_Trench_Storage_Crate_Wood_M_01,11,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_SCRAP_005,Pallets crates and loading clutter,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Storage_Crate_Metal_Rusty_01/SM_Ind_Jun_Storage_Crate_Metal_Rusty_01,9,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_SCRAP_005,Pallets crates and loading clutter,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Storage_Pallet_Wood_Trap_01/SM_Ind_Jun_Storage_Pallet_Wood_Trap_01,10,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_SCRAP_006,Small metal scrap,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Cover_Metal_Painted_05/SM_Ind_Jun_Cover_Metal_Painted_05,6,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_SCRAP_006,Small metal scrap,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Spring_Metal_Rusty_01/SM_Ind_Jun_Spring_Metal_Rusty_01,6,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_TAC_003,Static vehicle cover,/Game/CitySampleVehicles/vehicle01_Van/Mesh/SM_vehVan_vehicle01_LOD,1,staged_pack_asset,offline_candidate_ue_visual_and_bounds_validation_required,"No Blueprints, Chaos, traffic, Mass AI, audio, VFX or sample maps"
SS_015,Motor Pool,OT_TAC_003,Static vehicle cover,/Game/CitySampleVehicles/vehicle13_Car/Mesh/SM_vehCar_vehicle13_LOD,1,staged_pack_asset,offline_candidate_ue_visual_and_bounds_validation_required,"No Blueprints, Chaos, traffic, Mass AI, audio, VFX or sample maps"
SS_015,Motor Pool,OT_TAC_007,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_01,16,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_UTIL_001,Small electrical box,source://FAB_P1A_002/electrical_box_tdgecegda_high,2,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_UTIL_004,Pipe straight/elbow network,map-owned://MOD_UTIL_01,14,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_UTIL_007,Roof vents antenna and masts,map-owned://MOD_ROOF_04,1,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_UTIL_007,Roof vents antenna and masts,map-owned://MOD_ROOF_05,2,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_UTIL_008,Tanks pumps and secondary equipment,source://FAB_P0_021/metal_water_tank_wdklears_high,1,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_015,Motor Pool,OT_VEG_002,Dried grass,/Game/MilitaryTrench/Assets/3D/Plants/Urb_Street_Grass_Dry_01/StaticMeshes/SM_Urb_Street_Grass_Dry_01_C,8,staged_pack_asset,corrected_surface_underlay_plus_pack_mesh_candidates,"The downloaded Dried Grass listing is a surface, not an instanced plant mesh"
SS_016,Power Substation,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_01,5,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_02,5,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,5,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_04,5,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_05,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_DECAL_002,Rust grime and utility leaks,source://FAB_SUP_002/mud_stain_wbhtagkv_4k,16,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_DECAL_006,Oil water and service stains,source://FAB_SUP_003/oil_stain_sdjmigi_4k,4,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_GROUND_004,Desert debris small,map-owned://OT_DESERT_DEBRIS_CARD_02,12,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_GROUND_004,Desert debris small,map-owned://OT_DESERT_DEBRIS_CARD_04,12,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_SCRAP_006,Small metal scrap,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Exhaust_Metal_Rusty_06/SM_Ind_Jun_Exhaust_Metal_Rusty_06,6,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_SCRAP_006,Small metal scrap,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Sto_PaintCan_Metal_Worn_03/SM_Ind_Sto_PaintCan_Metal_Worn_03,6,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_TAC_007,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_02,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_UTIL_001,Small electrical box,source://FAB_P1A_002/electrical_box_tdgecegda_high,2,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_UTIL_002,Medium electrical enclosure,source://FAB_P1A_003/electric_box_ullibjd_high,4,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_UTIL_003,Large electrical cabinet,source://FAB_P1A_004/electrical_cabinet_ujzfde2_high,2,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_UTIL_004,Pipe straight/elbow network,map-owned://MOD_UTIL_02,21,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_UTIL_005,Conduit cable and wall run,map-owned://MOD_UTIL_03,8,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_UTIL_008,Tanks pumps and secondary equipment,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Jun_Tank_Metal_Rusty_01/SM_Ind_Jun_Tank_Metal_Rusty_01,1,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_016,Power Substation,OT_VEG_002,Dried grass,/Game/MilitaryTrench/Assets/3D/Plants/Urb_Street_Grass_Dry_01/StaticMeshes/SM_Urb_Street_Grass_Dry_01_D,10,staged_pack_asset,corrected_surface_underlay_plus_pack_mesh_candidates,"The downloaded Dried Grass listing is a surface, not an instanced plant mesh"
SS_017,Covered Bazaar,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_01,7,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_02,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_03,2,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_04,7,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_ARCH_003,Parapet roof and balcony trims,map-owned://MOD_ROOF_05,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_ARCH_005,Bazaar stall structural modules,map-owned://MOD_BAZ_01,5,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_ARCH_005,Bazaar stall structural modules,map-owned://MOD_BAZ_02,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_ARCH_005,Bazaar stall structural modules,map-owned://MOD_BAZ_03,9,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_ARCH_005,Bazaar stall structural modules,map-owned://MOD_BAZ_04,5,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_ARCH_005,Bazaar stall structural modules,map-owned://MOD_BAZ_05,5,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_DECAL_002,Rust grime and utility leaks,source://FAB_SUP_001/military_trenches_decal_metal_rust_01_ydzmbgd_4k,22,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_DECAL_004,Signs warning plates and shop boards,map-owned://MOD_SIGN_01,6,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_FURN_001,Wooden table,source://FAB_P1B_009/wooden_table_veigfjmaw_high,6,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_FURN_002,Metal stool,source://FAB_P1B_008/old_metal_stool_ukknbeyaw_high,12,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_FURN_003,Wooden bench,source://FAB_P1B_010/wooden_bench_vlroadt_high,4,downloaded_source_import_pending,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_FURN_004,Tarp shade panels,map-owned://MOD_BAZ_03,4,map_owned_definition,map_owned_fallback_selected,Two paid tarp listings remain excluded; canopy underside at least 2.5 m
SS_017,Covered Bazaar,OT_FURN_004,Tarp shade panels,map-owned://MOD_BAZ_04,3,map_owned_definition,map_owned_fallback_selected,Two paid tarp listings remain excluded; canopy underside at least 2.5 m
SS_017,Covered Bazaar,OT_FURN_004,Tarp shade panels,project:///Game/Maps/Sunscar/Art/Materials/Instances/MI_OT_Canvas,1,existing_project_asset,map_owned_fallback_selected,Two paid tarp listings remain excluded; canopy underside at least 2.5 m
SS_017,Covered Bazaar,OT_FURN_005,Canopy support poles,map-owned://MOD_BAZ_05,16,map_owned_definition,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_FURN_006,Market containers baskets and goods,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Storage_Box_Metal_S/StaticMeshes/SM_Mil_Trench_Storage_Box_Metal_S,1,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_FURN_006,Market containers baskets and goods,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Storage_Box_Wood_S/StaticMeshes/SM_Mil_Trench_Storage_Box_Wood_S,6,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_FURN_006,Market containers baskets and goods,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Con_Oil_Plastic_Pack_02/SM_Ind_Con_Oil_Plastic_Pack_02_A,3,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_FURN_006,Market containers baskets and goods,/Game/Scene_Junkyard/Assets/MS/3D/Ind_War_Container_Jerrycan_Metal_Red_03/SM_Ind_War_Container_Jerrycan_Metal_Red_03,2,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_FURN_006,Market containers baskets and goods,/Game/Scene_Junkyard/Assets/MS/3D/Ind_War_Storage_Tray_Plastic_Green_01/SM_Ind_War_Storage_Tray_Plastic_Green_01,2,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
SS_017,Covered Bazaar,OT_GROUND_007,Small rubble variant set,/Game/MilitaryTrench/Assets/3D/Mil_Trench_Scatter_Rock_S_01/StaticMeshes/SM_Mil_Trench_Scatter_Rock_S_01,9,staged_pack_asset,offline_resolved_ue_validation_required,"Preserve graybox gameplay, clearance and collision until validated"
